"uuid","match_id","puuid","win_label","champion_name","team_position","side","patch","team_first_blood","enemy_first_blood","first_blood_advantage","team_first_dragon","enemy_first_dragon","first_dragon_advantage","team_first_grub","enemy_first_grub","first_grub_advantage","team_first_herald","enemy_first_herald","first_herald_advantage","team_first_tower","enemy_first_tower","first_tower_advantage"
"NA1_5551216945_OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA","NA1_5551216945","OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA",0,"Graves","JUNGLE","red","16.9.772.1032",1,0,1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5550558612_OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA","NA1_5550558612","OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA",1,"Ezreal","BOTTOM","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,0,1,-1
"NA1_5550545621_OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA","NA1_5550545621","OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA",1,"Corki","BOTTOM","blue","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550541546_OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA","NA1_5550541546","OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA",1,"Corki","BOTTOM","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550393260_OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA","NA1_5550393260","OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA",1,"Lulu","UTILITY","red","16.9.771.8383",0,1,-1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5550352687_OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA","NA1_5550352687","OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA",1,"Corki","BOTTOM","blue","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,0,1,-1
"NA1_5550329245_OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA","NA1_5550329245","OOVNrvWoIvsJbeEAVDTCpOwgkzGGQ7p4362psq_br5LzDgPML9tjNHI0WJhgmge4l4Wc0PEJyLmZWA",1,"Kaisa","BOTTOM","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5551407636_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551407636","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","red","16.9.772.1032",0,1,-1,0,1,-1,0,1,-1,1,0,1,0,1,-1
"NA1_5551387567_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551387567","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","red","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5551374213_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551374213","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Zyra","BOTTOM","red","16.9.772.1032",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5551354214_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551354214","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","red","16.9.772.1032",1,0,1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5551341255_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551341255","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","red","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5551088576_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551088576","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Seraphine","UTILITY","blue","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5551073024_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551073024","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5551050659_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551050659","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.9.772.1032",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5551037212_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551037212","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","blue","16.9.772.1032",0,1,-1,1,0,1,1,0,1,0,0,0,0,1,-1
"NA1_5551009740_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5551009740","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Zyra","UTILITY","blue","16.9.772.1032",0,1,-1,1,0,1,0,1,-1,0,1,-1,1,0,1
"NA1_5550982733_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550982733","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550958108_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550958108","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","red","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,0,0,0,0,1,-1
"NA1_5550926902_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550926902","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","red","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5550889712_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550889712","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","blue","16.9.771.8383",0,1,-1,1,0,1,1,0,1,0,0,0,0,1,-1
"NA1_5550706568_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550706568","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.9.771.8383",1,0,1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5550686639_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550686639","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","blue","16.9.771.8383",0,1,-1,0,1,-1,1,0,1,0,1,-1,1,0,1
"NA1_5550662656_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550662656","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,0,1,-1,0,1,-1
"NA1_5550647573_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550647573","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.9.771.8383",1,0,1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550592275_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550592275","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5550580669_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550580669","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","blue","16.9.771.8383",0,1,-1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5550067864_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550067864","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","blue","16.9.769.5709",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550051478_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550051478","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","red","16.9.769.5709",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550021240_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550021240","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.9.769.5709",0,1,-1,1,0,1,0,1,-1,0,1,-1,1,0,1
"NA1_5550005224_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5550005224","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","red","16.9.769.5709",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5549992549_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549992549","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","blue","16.9.769.5709",0,1,-1,0,1,-1,0,1,-1,1,0,1,1,0,1
"NA1_5549808320_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549808320","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Aphelios","BOTTOM","blue","16.8.766.8562",0,1,-1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5549792570_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549792570","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Ashe","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,0,1,-1,0,1,-1,1,0,1
"NA1_5549784286_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549784286","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","UTILITY","red","16.8.766.8562",1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
"NA1_5549761098_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549761098","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Zyra","BOTTOM","blue","16.8.766.8562",0,1,-1,0,1,-1,0,1,-1,1,0,1,1,0,1
"NA1_5549736923_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549736923","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","red","16.8.766.8562",0,1,-1,0,1,-1,0,1,-1,0,0,0,0,1,-1
"NA1_5549712765_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549712765","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","red","16.8.766.8562",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5549685346_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549685346","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","blue","16.8.766.8562",0,1,-1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5549557993_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549557993","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Ezreal","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5549537208_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549537208","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5549513984_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549513984","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","UTILITY","blue","16.8.766.8562",0,1,-1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5549498866_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549498866","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Senna","BOTTOM","blue","16.8.766.8562",1,0,1,0,0,0,0,1,-1,0,0,0,1,0,1
"NA1_5549467516_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549467516","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",1,"Ezreal","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,1,0,1,0,1,-1
"NA1_5549454286_x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw","NA1_5549454286","x8aw3xEdA8ZCdeYSbJzUGIWN4Uk9vo9PvAgll2Nx_0zwHMGf2_Js0-oss3OCrtNrRBiBAlGKE9lHCw",0,"Senna","BOTTOM","blue","16.8.766.8562",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5552486855_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552486855","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",1,"Ambessa","MIDDLE","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5552454434_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552454434","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",0,"Akali","MIDDLE","blue","16.9.772.1032",0,1,-1,0,1,-1,0,1,-1,0,0,0,0,1,-1
"NA1_5552431144_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552431144","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",0,"Akali","MIDDLE","red","16.9.772.1032",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5552401355_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552401355","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",1,"Akali","TOP","blue","16.9.772.1032",1,0,1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5552369544_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552369544","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",0,"Akali","MIDDLE","red","16.9.772.1032",1,0,1,1,0,1,0,1,-1,0,1,-1,1,0,1
"NA1_5552338661_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552338661","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",0,"Akali","MIDDLE","blue","16.9.772.1032",1,0,1,0,1,-1,0,1,-1,0,0,0,0,1,-1
"NA1_5552311743_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552311743","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",0,"Soraka","UTILITY","blue","16.9.772.1032",1,0,1,0,1,-1,1,0,1,1,0,1,0,1,-1
"NA1_5552278147_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552278147","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",1,"Akali","MIDDLE","red","16.9.772.1032",1,0,1,1,0,1,0,1,-1,1,0,1,0,1,-1
"NA1_5552239563_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552239563","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",0,"Akali","MIDDLE","blue","16.9.772.1032",0,1,-1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5552230411_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552230411","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",1,"Ambessa","MIDDLE","red","16.9.772.1032",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_5552190973_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552190973","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",1,"Ambessa","MIDDLE","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5552108085_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5552108085","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",1,"Akali","MIDDLE","blue","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,0,1,-1,1,0,1
"NA1_5551821592_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5551821592","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",1,"Viego","JUNGLE","red","16.9.772.1032",1,0,1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5551814188_gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw","NA1_5551814188","gMt0glIcPS270OZ0qpI2MYGakIinn5etqhImwkJKOuqfc69xIam6Tpbo9EuC1FGrVRZ9K-o-SfAnZw",0,"Ambessa","MIDDLE","blue","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,1,0,1,0,1,-1
